instant,dteday,hr,casual,registered,cnt,season_desc,year,month,weekday_desc,weather_desc,temp_actual,atemp_actual,hum_actual,windspeed_actual,workingday_desc,holiday_desc
14266,2012-08-22,14,82,184,266,Fall,2012,Aug,Wed,Clear/Few clouds,31.16,34.089999999999996,45.0,7.0015,Working Day,Not Holiday
14267,2012-08-22,15,94,222,316,Fall,2012,Aug,Wed,Clear/Few clouds,31.16,34.089999999999996,48.0,8.9981,Working Day,Not Holiday
14268,2012-08-22,16,102,358,460,Fall,2012,Aug,Wed,Light Rain/Snow,30.34,34.089999999999996,55.00000000000001,15.001299999999999,Working Day,Not Holiday
14269,2012-08-22,17,72,711,783,Fall,2012,Aug,Wed,Light Rain/Snow,30.34,34.089999999999996,55.00000000000001,15.001299999999999,Working Day,Not Holiday
14270,2012-08-22,18,91,592,683,Fall,2012,Aug,Wed,Light Rain/Snow,27.060000000000002,31.06,61.0,15.001299999999999,Working Day,Not Holiday
14271,2012-08-22,19,56,524,580,Fall,2012,Aug,Wed,Mist/Cloudy,27.060000000000002,31.06,74.0,0.0,Working Day,Not Holiday
14272,2012-08-22,20,59,332,391,Fall,2012,Aug,Wed,Clear/Few clouds,26.240000000000002,30.305,73.0,12.998000000000001,Working Day,Not Holiday
14273,2012-08-22,21,60,291,351,Fall,2012,Aug,Wed,Clear/Few clouds,26.240000000000002,30.305,73.0,0.0,Working Day,Not Holiday
14274,2012-08-22,22,55,226,281,Fall,2012,Aug,Wed,Clear/Few clouds,26.240000000000002,30.305,73.0,0.0,Working Day,Not Holiday
14275,2012-08-22,23,27,113,140,Fall,2012,Aug,Wed,Clear/Few clouds,26.240000000000002,28.79,83.0,0.0,Working Day,Not Holiday
14276,2012-08-23,0,9,51,60,Fall,2012,Aug,Thu,Clear/Few clouds,26.240000000000002,29.544999999999998,78.0,0.0,Working Day,Not Holiday
14277,2012-08-23,1,10,15,25,Fall,2012,Aug,Thu,Clear/Few clouds,25.419999999999998,28.79,83.0,0.0,Working Day,Not Holiday
14278,2012-08-23,2,9,11,20,Fall,2012,Aug,Thu,Clear/Few clouds,25.419999999999998,28.79,83.0,0.0,Working Day,Not Holiday
14279,2012-08-23,3,3,6,9,Fall,2012,Aug,Thu,Clear/Few clouds,25.419999999999998,28.79,83.0,6.0032,Working Day,Not Holiday
14280,2012-08-23,4,0,6,6,Fall,2012,Aug,Thu,Clear/Few clouds,25.419999999999998,28.79,83.0,0.0,Working Day,Not Holiday
14281,2012-08-23,5,1,36,37,Fall,2012,Aug,Thu,Clear/Few clouds,25.419999999999998,28.79,83.0,0.0,Working Day,Not Holiday
14282,2012-08-23,6,14,178,192,Fall,2012,Aug,Thu,Mist/Cloudy,24.599999999999998,27.275,88.0,6.0032,Working Day,Not Holiday
14283,2012-08-23,7,18,463,481,Fall,2012,Aug,Thu,Mist/Cloudy,25.419999999999998,28.79,83.0,6.0032,Working Day,Not Holiday
14284,2012-08-23,8,45,662,707,Fall,2012,Aug,Thu,Mist/Cloudy,27.060000000000002,31.06,74.0,6.0032,Working Day,Not Holiday
14285,2012-08-23,9,58,354,412,Fall,2012,Aug,Thu,Mist/Cloudy,28.7,32.574999999999996,70.0,0.0,Working Day,Not Holiday
14286,2012-08-23,10,76,157,233,Fall,2012,Aug,Thu,Clear/Few clouds,30.34,34.089999999999996,57.99999999999999,6.0032,Working Day,Not Holiday
14287,2012-08-23,11,86,192,278,Fall,2012,Aug,Thu,Clear/Few clouds,31.16,34.089999999999996,48.0,6.0032,Working Day,Not Holiday
14288,2012-08-23,12,97,235,332,Fall,2012,Aug,Thu,Clear/Few clouds,31.98,34.089999999999996,38.0,0.0,Working Day,Not Holiday
14289,2012-08-23,13,93,253,346,Fall,2012,Aug,Thu,Clear/Few clouds,33.62,36.364999999999995,38.0,6.0032,Working Day,Not Holiday
14290,2012-08-23,14,114,191,305,Fall,2012,Aug,Thu,Clear/Few clouds,31.98,34.849999999999994,46.0,15.001299999999999,Working Day,Not Holiday
14291,2012-08-23,15,104,201,305,Fall,2012,Aug,Thu,Clear/Few clouds,31.98,34.849999999999994,46.0,8.9981,Working Day,Not Holiday
14292,2012-08-23,16,121,344,465,Fall,2012,Aug,Thu,Clear/Few clouds,31.16,34.089999999999996,48.0,11.0014,Working Day,Not Holiday
14293,2012-08-23,17,111,709,820,Fall,2012,Aug,Thu,Clear/Few clouds,31.16,34.089999999999996,45.0,15.001299999999999,Working Day,Not Holiday
14294,2012-08-23,18,130,811,941,Fall,2012,Aug,Thu,Clear/Few clouds,30.34,33.335,48.0,15.001299999999999,Working Day,Not Holiday
14295,2012-08-23,19,96,537,633,Fall,2012,Aug,Thu,Clear/Few clouds,29.52,33.335,51.0,6.0032,Working Day,Not Holiday
14296,2012-08-23,20,70,404,474,Fall,2012,Aug,Thu,Clear/Few clouds,28.7,32.574999999999996,61.0,7.0015,Working Day,Not Holiday
14297,2012-08-23,21,53,276,329,Fall,2012,Aug,Thu,Clear/Few clouds,28.7,32.574999999999996,61.0,8.9981,Working Day,Not Holiday
14298,2012-08-23,22,21,177,198,Fall,2012,Aug,Thu,Mist/Cloudy,27.880000000000003,31.819999999999997,61.0,7.0015,Working Day,Not Holiday
14299,2012-08-23,23,24,133,157,Fall,2012,Aug,Thu,Mist/Cloudy,27.060000000000002,31.06,69.0,0.0,Working Day,Not Holiday
14300,2012-08-24,0,27,84,111,Fall,2012,Aug,Fri,Mist/Cloudy,27.060000000000002,31.06,69.0,0.0,Working Day,Not Holiday
14301,2012-08-24,1,5,37,42,Fall,2012,Aug,Fri,Mist/Cloudy,26.240000000000002,30.305,73.0,0.0,Working Day,Not Holiday
14302,2012-08-24,2,1,15,16,Fall,2012,Aug,Fri,Clear/Few clouds,27.060000000000002,31.06,69.0,0.0,Working Day,Not Holiday
14303,2012-08-24,3,2,6,8,Fall,2012,Aug,Fri,Clear/Few clouds,26.240000000000002,30.305,73.0,0.0,Working Day,Not Holiday
14304,2012-08-24,4,2,6,8,Fall,2012,Aug,Fri,Mist/Cloudy,26.240000000000002,30.305,73.0,0.0,Working Day,Not Holiday
14305,2012-08-24,5,1,37,38,Fall,2012,Aug,Fri,Clear/Few clouds,26.240000000000002,29.544999999999998,78.0,0.0,Working Day,Not Holiday
14306,2012-08-24,6,9,142,151,Fall,2012,Aug,Fri,Mist/Cloudy,25.419999999999998,28.79,83.0,0.0,Working Day,Not Holiday
14307,2012-08-24,7,13,412,425,Fall,2012,Aug,Fri,Mist/Cloudy,26.240000000000002,29.544999999999998,78.0,0.0,Working Day,Not Holiday
14308,2012-08-24,8,41,703,744,Fall,2012,Aug,Fri,Mist/Cloudy,27.060000000000002,31.06,74.0,0.0,Working Day,Not Holiday
14309,2012-08-24,9,58,331,389,Fall,2012,Aug,Fri,Mist/Cloudy,29.52,33.335,57.99999999999999,0.0,Working Day,Not Holiday
14310,2012-08-24,10,78,184,262,Fall,2012,Aug,Fri,Mist/Cloudy,31.16,34.089999999999996,48.0,0.0,Working Day,Not Holiday
14311,2012-08-24,11,69,212,281,Fall,2012,Aug,Fri,Mist/Cloudy,31.16,34.089999999999996,48.0,7.0015,Working Day,Not Holiday
14312,2012-08-24,12,95,276,371,Fall,2012,Aug,Fri,Mist/Cloudy,31.16,34.089999999999996,45.0,6.0032,Working Day,Not Holiday
14313,2012-08-24,13,79,272,351,Fall,2012,Aug,Fri,Mist/Cloudy,32.800000000000004,35.605,41.0,7.0015,Working Day,Not Holiday
14314,2012-08-24,14,109,229,338,Fall,2012,Aug,Fri,Clear/Few clouds,31.98,34.849999999999994,43.0,7.0015,Working Day,Not Holiday
14315,2012-08-24,15,99,251,350,Fall,2012,Aug,Fri,Mist/Cloudy,31.16,34.089999999999996,48.0,8.9981,Working Day,Not Holiday
14316,2012-08-24,16,101,414,515,Fall,2012,Aug,Fri,Mist/Cloudy,31.16,34.089999999999996,48.0,8.9981,Working Day,Not Holiday
14317,2012-08-24,17,117,695,812,Fall,2012,Aug,Fri,Mist/Cloudy,30.34,33.335,51.0,15.001299999999999,Working Day,Not Holiday
14318,2012-08-24,18,109,627,736,Fall,2012,Aug,Fri,Mist/Cloudy,29.52,34.089999999999996,62.0,12.998000000000001,Working Day,Not Holiday
14319,2012-08-24,19,106,430,536,Fall,2012,Aug,Fri,Mist/Cloudy,29.52,33.335,57.99999999999999,11.0014,Working Day,Not Holiday
14320,2012-08-24,20,66,297,363,Fall,2012,Aug,Fri,Mist/Cloudy,28.7,32.574999999999996,65.0,15.001299999999999,Working Day,Not Holiday
14321,2012-08-24,21,58,248,306,Fall,2012,Aug,Fri,Mist/Cloudy,28.7,32.574999999999996,61.0,11.0014,Working Day,Not Holiday
14322,2012-08-24,22,42,209,251,Fall,2012,Aug,Fri,Mist/Cloudy,28.7,32.574999999999996,61.0,0.0,Working Day,Not Holiday
14323,2012-08-24,23,38,140,178,Fall,2012,Aug,Fri,Mist/Cloudy,27.880000000000003,31.819999999999997,69.0,6.0032,Working Day,Not Holiday
14324,2012-08-25,0,21,114,135,Fall,2012,Aug,Sat,Mist/Cloudy,28.7,32.574999999999996,61.0,0.0,Not Working Day,Not Holiday
14325,2012-08-25,1,15,100,115,Fall,2012,Aug,Sat,Mist/Cloudy,27.880000000000003,31.819999999999997,69.0,0.0,Not Working Day,Not Holiday
14326,2012-08-25,2,18,61,79,Fall,2012,Aug,Sat,Mist/Cloudy,27.060000000000002,31.06,74.0,6.0032,Not Working Day,Not Holiday
14327,2012-08-25,3,7,31,38,Fall,2012,Aug,Sat,Clear/Few clouds,27.060000000000002,31.06,69.0,6.0032,Not Working Day,Not Holiday
14328,2012-08-25,4,3,9,12,Fall,2012,Aug,Sat,Mist/Cloudy,27.060000000000002,31.06,69.0,7.0015,Not Working Day,Not Holiday
14329,2012-08-25,5,4,10,14,Fall,2012,Aug,Sat,Mist/Cloudy,26.240000000000002,30.305,73.0,11.0014,Not Working Day,Not Holiday
14330,2012-08-25,6,5,25,30,Fall,2012,Aug,Sat,Mist/Cloudy,26.240000000000002,29.544999999999998,78.0,11.0014,Not Working Day,Not Holiday
14331,2012-08-25,7,14,88,102,Fall,2012,Aug,Sat,Mist/Cloudy,26.240000000000002,29.544999999999998,78.0,12.998000000000001,Not Working Day,Not Holiday
14332,2012-08-25,8,29,133,162,Fall,2012,Aug,Sat,Mist/Cloudy,27.060000000000002,31.06,74.0,16.997899999999998,Not Working Day,Not Holiday
14333,2012-08-25,9,60,228,288,Fall,2012,Aug,Sat,Mist/Cloudy,27.880000000000003,31.819999999999997,69.0,19.0012,Not Working Day,Not Holiday
14334,2012-08-25,10,148,294,442,Fall,2012,Aug,Sat,Mist/Cloudy,28.7,32.574999999999996,65.0,19.999499999999998,Not Working Day,Not Holiday
14335,2012-08-25,11,143,314,457,Fall,2012,Aug,Sat,Mist/Cloudy,29.52,34.089999999999996,62.0,19.0012,Not Working Day,Not Holiday
14336,2012-08-25,12,217,367,584,Fall,2012,Aug,Sat,Light Rain/Snow,29.52,33.335,54.0,26.0027,Not Working Day,Not Holiday
14337,2012-08-25,13,186,331,517,Fall,2012,Aug,Sat,Mist/Cloudy,29.52,33.335,51.0,23.9994,Not Working Day,Not Holiday
14338,2012-08-25,14,150,332,482,Fall,2012,Aug,Sat,Light Rain/Snow,27.060000000000002,31.06,65.0,16.997899999999998,Not Working Day,Not Holiday
14339,2012-08-25,15,79,154,233,Fall,2012,Aug,Sat,Mist/Cloudy,26.240000000000002,30.305,73.0,22.0028,Not Working Day,Not Holiday
14340,2012-08-25,16,174,260,434,Fall,2012,Aug,Sat,Mist/Cloudy,27.060000000000002,31.06,74.0,19.999499999999998,Not Working Day,Not Holiday
14341,2012-08-25,17,132,271,403,Fall,2012,Aug,Sat,Mist/Cloudy,27.060000000000002,31.06,74.0,22.0028,Not Working Day,Not Holiday
14342,2012-08-25,18,122,261,383,Fall,2012,Aug,Sat,Mist/Cloudy,27.060000000000002,31.06,69.0,31.0009,Not Working Day,Not Holiday
14343,2012-08-25,19,97,257,354,Fall,2012,Aug,Sat,Mist/Cloudy,26.240000000000002,29.544999999999998,78.0,19.999499999999998,Not Working Day,Not Holiday
14344,2012-08-25,20,65,176,241,Fall,2012,Aug,Sat,Light Rain/Snow,25.419999999999998,28.79,83.0,16.997899999999998,Not Working Day,Not Holiday
14345,2012-08-25,21,60,148,208,Fall,2012,Aug,Sat,Clear/Few clouds,25.419999999999998,28.79,83.0,23.9994,Not Working Day,Not Holiday
14346,2012-08-25,22,46,136,182,Fall,2012,Aug,Sat,Clear/Few clouds,25.419999999999998,28.79,83.0,23.9994,Not Working Day,Not Holiday
14347,2012-08-25,23,34,124,158,Fall,2012,Aug,Sat,Mist/Cloudy,25.419999999999998,28.79,83.0,16.997899999999998,Not Working Day,Not Holiday
14348,2012-08-26,0,23,111,134,Fall,2012,Aug,Sun,Clear/Few clouds,26.240000000000002,28.79,89.0,16.997899999999998,Not Working Day,Not Holiday
14349,2012-08-26,1,18,116,134,Fall,2012,Aug,Sun,Clear/Few clouds,26.240000000000002,28.79,89.0,12.998000000000001,Not Working Day,Not Holiday
14350,2012-08-26,2,12,104,116,Fall,2012,Aug,Sun,Mist/Cloudy,26.240000000000002,28.79,89.0,15.001299999999999,Not Working Day,Not Holiday
14351,2012-08-26,3,11,42,53,Fall,2012,Aug,Sun,Mist/Cloudy,26.240000000000002,28.79,89.0,16.997899999999998,Not Working Day,Not Holiday
14352,2012-08-26,4,5,11,16,Fall,2012,Aug,Sun,Mist/Cloudy,26.240000000000002,28.79,89.0,12.998000000000001,Not Working Day,Not Holiday
14353,2012-08-26,5,3,13,16,Fall,2012,Aug,Sun,Clear/Few clouds,26.240000000000002,28.79,89.0,12.998000000000001,Not Working Day,Not Holiday
14354,2012-08-26,6,5,16,21,Fall,2012,Aug,Sun,Clear/Few clouds,25.419999999999998,28.03,88.0,19.999499999999998,Not Working Day,Not Holiday
14355,2012-08-26,7,11,23,34,Fall,2012,Aug,Sun,Clear/Few clouds,26.240000000000002,28.79,89.0,12.998000000000001,Not Working Day,Not Holiday
14356,2012-08-26,8,21,112,133,Fall,2012,Aug,Sun,Clear/Few clouds,27.880000000000003,31.819999999999997,79.0,19.0012,Not Working Day,Not Holiday
14357,2012-08-26,9,67,196,263,Fall,2012,Aug,Sun,Clear/Few clouds,27.880000000000003,31.819999999999997,79.0,16.997899999999998,Not Working Day,Not Holiday
14358,2012-08-26,10,127,258,385,Fall,2012,Aug,Sun,Clear/Few clouds,30.34,34.849999999999994,66.0,26.0027,Not Working Day,Not Holiday
14359,2012-08-26,11,150,332,482,Fall,2012,Aug,Sun,Clear/Few clouds,30.34,34.849999999999994,66.0,23.9994,Not Working Day,Not Holiday
14360,2012-08-26,12,225,401,626,Fall,2012,Aug,Sun,Light Rain/Snow,29.52,34.849999999999994,74.0,23.9994,Not Working Day,Not Holiday
14361,2012-08-26,13,166,375,541,Fall,2012,Aug,Sun,Light Rain/Snow,27.060000000000002,30.305,78.0,27.999299999999998,Not Working Day,Not Holiday
14362,2012-08-26,14,125,252,377,Fall,2012,Aug,Sun,Clear/Few clouds,26.240000000000002,28.79,89.0,7.0015,Not Working Day,Not Holiday
14363,2012-08-26,15,132,259,391,Fall,2012,Aug,Sun,Light Rain/Snow,26.240000000000002,28.79,89.0,19.0012,Not Working Day,Not Holiday
14364,2012-08-26,16,57,116,173,Fall,2012,Aug,Sun,Light Rain/Snow,26.240000000000002,28.79,89.0,19.0012,Not Working Day,Not Holiday
14365,2012-08-26,17,61,172,233,Fall,2012,Aug,Sun,Clear/Few clouds,26.240000000000002,28.79,89.0,15.001299999999999,Not Working Day,Not Holiday
14366,2012-08-26,18,77,187,264,Fall,2012,Aug,Sun,Mist/Cloudy,26.240000000000002,28.79,89.0,6.0032,Not Working Day,Not Holiday
14367,2012-08-26,19,80,212,292,Fall,2012,Aug,Sun,Mist/Cloudy,26.240000000000002,28.79,89.0,11.0014,Not Working Day,Not Holiday
14368,2012-08-26,20,40,171,211,Fall,2012,Aug,Sun,Clear/Few clouds,26.240000000000002,28.79,89.0,11.0014,Not Working Day,Not Holiday
14369,2012-08-26,21,26,140,166,Fall,2012,Aug,Sun,Clear/Few clouds,26.240000000000002,28.79,83.0,8.9981,Not Working Day,Not Holiday
14370,2012-08-26,22,20,94,114,Fall,2012,Aug,Sun,Clear/Few clouds,25.419999999999998,28.03,88.0,6.0032,Not Working Day,Not Holiday
14371,2012-08-26,23,21,59,80,Fall,2012,Aug,Sun,Clear/Few clouds,25.419999999999998,28.79,83.0,6.0032,Not Working Day,Not Holiday
14372,2012-08-27,0,4,28,32,Fall,2012,Aug,Mon,Clear/Few clouds,25.419999999999998,28.79,83.0,0.0,Working Day,Not Holiday
14373,2012-08-27,1,3,4,7,Fall,2012,Aug,Mon,Clear/Few clouds,25.419999999999998,28.03,88.0,6.0032,Working Day,Not Holiday
14374,2012-08-27,2,0,8,8,Fall,2012,Aug,Mon,Clear/Few clouds,25.419999999999998,28.03,88.0,8.9981,Working Day,Not Holiday
14375,2012-08-27,3,1,3,4,Fall,2012,Aug,Mon,Clear/Few clouds,25.419999999999998,28.03,88.0,6.0032,Working Day,Not Holiday
14376,2012-08-27,4,1,11,12,Fall,2012,Aug,Mon,Clear/Few clouds,25.419999999999998,28.79,83.0,0.0,Working Day,Not Holiday
14377,2012-08-27,5,4,32,36,Fall,2012,Aug,Mon,Clear/Few clouds,25.419999999999998,28.03,88.0,0.0,Working Day,Not Holiday
14378,2012-08-27,6,4,141,145,Fall,2012,Aug,Mon,Clear/Few clouds,25.419999999999998,28.03,88.0,0.0,Working Day,Not Holiday
14379,2012-08-27,7,15,418,433,Fall,2012,Aug,Mon,Clear/Few clouds,27.060000000000002,30.305,83.0,0.0,Working Day,Not Holiday
14380,2012-08-27,8,29,670,699,Fall,2012,Aug,Mon,Clear/Few clouds,27.060000000000002,30.305,83.0,6.0032,Working Day,Not Holiday
14381,2012-08-27,9,40,302,342,Fall,2012,Aug,Mon,Clear/Few clouds,27.060000000000002,30.305,83.0,7.0015,Working Day,Not Holiday
14382,2012-08-27,10,63,143,206,Fall,2012,Aug,Mon,Clear/Few clouds,29.52,34.849999999999994,74.0,8.9981,Working Day,Not Holiday
14383,2012-08-27,11,47,182,229,Fall,2012,Aug,Mon,Clear/Few clouds,30.34,34.849999999999994,66.0,12.998000000000001,Working Day,Not Holiday
14384,2012-08-27,12,69,214,283,Fall,2012,Aug,Mon,Clear/Few clouds,31.16,35.605,62.0,0.0,Working Day,Not Holiday
14385,2012-08-27,13,77,211,288,Fall,2012,Aug,Mon,Clear/Few clouds,31.16,35.605,56.99999999999999,11.0014,Working Day,Not Holiday
14386,2012-08-27,14,66,180,246,Fall,2012,Aug,Mon,Clear/Few clouds,32.800000000000004,37.12,49.0,6.0032,Working Day,Not Holiday
14387,2012-08-27,15,77,205,282,Fall,2012,Aug,Mon,Clear/Few clouds,32.800000000000004,37.88,55.00000000000001,19.999499999999998,Working Day,Not Holiday
14388,2012-08-27,16,77,367,444,Fall,2012,Aug,Mon,Clear/Few clouds,32.800000000000004,37.88,55.00000000000001,16.997899999999998,Working Day,Not Holiday
14389,2012-08-27,17,101,744,845,Fall,2012,Aug,Mon,Clear/Few clouds,32.800000000000004,36.364999999999995,46.0,15.001299999999999,Working Day,Not Holiday
14390,2012-08-27,18,83,751,834,Fall,2012,Aug,Mon,Clear/Few clouds,31.98,35.605,52.0,16.997899999999998,Working Day,Not Holiday
14391,2012-08-27,19,74,499,573,Fall,2012,Aug,Mon,Clear/Few clouds,30.34,34.849999999999994,70.0,15.001299999999999,Working Day,Not Holiday
14392,2012-08-27,20,50,366,416,Fall,2012,Aug,Mon,Clear/Few clouds,30.34,34.849999999999994,70.0,12.998000000000001,Working Day,Not Holiday
14393,2012-08-27,21,39,239,278,Fall,2012,Aug,Mon,Clear/Few clouds,29.52,34.849999999999994,74.0,12.998000000000001,Working Day,Not Holiday
14394,2012-08-27,22,30,131,161,Fall,2012,Aug,Mon,Clear/Few clouds,28.7,33.335,84.0,12.998000000000001,Working Day,Not Holiday
14395,2012-08-27,23,35,79,114,Fall,2012,Aug,Mon,Clear/Few clouds,28.7,33.335,84.0,11.0014,Working Day,Not Holiday
14396,2012-08-28,0,9,29,38,Fall,2012,Aug,Tue,Clear/Few clouds,28.7,33.335,84.0,16.997899999999998,Working Day,Not Holiday
14397,2012-08-28,1,4,17,21,Fall,2012,Aug,Tue,Clear/Few clouds,27.880000000000003,31.819999999999997,89.0,12.998000000000001,Working Day,Not Holiday
14398,2012-08-28,2,2,13,15,Fall,2012,Aug,Tue,Clear/Few clouds,27.880000000000003,31.819999999999997,83.0,16.997899999999998,Working Day,Not Holiday
14399,2012-08-28,3,0,4,4,Fall,2012,Aug,Tue,Clear/Few clouds,27.060000000000002,29.544999999999998,89.0,8.9981,Working Day,Not Holiday
14400,2012-08-28,4,2,6,8,Fall,2012,Aug,Tue,Clear/Few clouds,27.060000000000002,30.305,83.0,8.9981,Working Day,Not Holiday
14401,2012-08-28,5,3,39,42,Fall,2012,Aug,Tue,Mist/Cloudy,27.060000000000002,30.305,83.0,6.0032,Working Day,Not Holiday
14402,2012-08-28,6,3,144,147,Fall,2012,Aug,Tue,Mist/Cloudy,27.060000000000002,29.544999999999998,89.0,7.0015,Working Day,Not Holiday
14403,2012-08-28,7,14,255,269,Fall,2012,Aug,Tue,Mist/Cloudy,27.060000000000002,30.305,83.0,7.0015,Working Day,Not Holiday
14404,2012-08-28,8,25,668,693,Fall,2012,Aug,Tue,Mist/Cloudy,27.060000000000002,31.06,85.0,7.0015,Working Day,Not Holiday
14405,2012-08-28,9,44,351,395,Fall,2012,Aug,Tue,Mist/Cloudy,28.7,33.335,79.0,11.0014,Working Day,Not Holiday
14406,2012-08-28,10,39,165,204,Fall,2012,Aug,Tue,Clear/Few clouds,30.34,34.089999999999996,62.0,16.997899999999998,Working Day,Not Holiday
14407,2012-08-28,11,47,171,218,Fall,2012,Aug,Tue,Clear/Few clouds,31.98,36.364999999999995,55.00000000000001,16.997899999999998,Working Day,Not Holiday
14408,2012-08-28,12,56,241,297,Fall,2012,Aug,Tue,Clear/Few clouds,32.800000000000004,37.12,49.0,19.0012,Working Day,Not Holiday
14409,2012-08-28,13,56,232,288,Fall,2012,Aug,Tue,Clear/Few clouds,33.62,37.12,43.0,19.999499999999998,Working Day,Not Holiday
14410,2012-08-28,14,72,179,251,Fall,2012,Aug,Tue,Clear/Few clouds,34.44,37.12,38.0,22.0028,Working Day,Not Holiday
14411,2012-08-28,15,59,258,317,Fall,2012,Aug,Tue,Clear/Few clouds,33.62,36.364999999999995,34.0,19.999499999999998,Working Day,Not Holiday
14412,2012-08-28,16,84,396,480,Fall,2012,Aug,Tue,Clear/Few clouds,33.62,35.605,33.0,22.0028,Working Day,Not Holiday
14413,2012-08-28,17,90,774,864,Fall,2012,Aug,Tue,Clear/Few clouds,32.800000000000004,34.849999999999994,35.0,26.0027,Working Day,Not Holiday
14414,2012-08-28,18,82,736,818,Fall,2012,Aug,Tue,Clear/Few clouds,31.98,34.849999999999994,40.0,16.997899999999998,Working Day,Not Holiday
14415,2012-08-28,19,82,515,597,Fall,2012,Aug,Tue,Clear/Few clouds,30.34,33.335,45.0,11.0014,Working Day,Not Holiday
14416,2012-08-28,20,87,348,435,Fall,2012,Aug,Tue,Clear/Few clouds,29.52,33.335,48.0,7.0015,Working Day,Not Holiday
14417,2012-08-28,21,38,276,314,Fall,2012,Aug,Tue,Clear/Few clouds,29.52,33.335,48.0,6.0032,Working Day,Not Holiday
14418,2012-08-28,22,20,196,216,Fall,2012,Aug,Tue,Clear/Few clouds,28.7,32.574999999999996,54.0,0.0,Working Day,Not Holiday
14419,2012-08-28,23,17,92,109,Fall,2012,Aug,Tue,Clear/Few clouds,27.880000000000003,31.819999999999997,56.99999999999999,0.0,Working Day,Not Holiday
14420,2012-08-29,0,8,39,47,Fall,2012,Aug,Wed,Clear/Few clouds,27.060000000000002,31.06,69.0,0.0,Working Day,Not Holiday
14421,2012-08-29,1,2,12,14,Fall,2012,Aug,Wed,Clear/Few clouds,26.240000000000002,30.305,69.0,8.9981,Working Day,Not Holiday
14422,2012-08-29,2,2,4,6,Fall,2012,Aug,Wed,Clear/Few clouds,25.419999999999998,29.544999999999998,73.0,8.9981,Working Day,Not Holiday
14423,2012-08-29,3,0,9,9,Fall,2012,Aug,Wed,Clear/Few clouds,25.419999999999998,29.544999999999998,73.0,7.0015,Working Day,Not Holiday
14424,2012-08-29,4,2,8,10,Fall,2012,Aug,Wed,Clear/Few clouds,24.599999999999998,29.544999999999998,73.0,15.001299999999999,Working Day,Not Holiday
14425,2012-08-29,5,3,37,40,Fall,2012,Aug,Wed,Clear/Few clouds,24.599999999999998,29.544999999999998,73.0,12.998000000000001,Working Day,Not Holiday
14426,2012-08-29,6,6,175,181,Fall,2012,Aug,Wed,Clear/Few clouds,24.599999999999998,29.544999999999998,73.0,12.998000000000001,Working Day,Not Holiday
14427,2012-08-29,7,23,531,554,Fall,2012,Aug,Wed,Clear/Few clouds,26.240000000000002,30.305,65.0,6.0032,Working Day,Not Holiday
14428,2012-08-29,8,28,780,808,Fall,2012,Aug,Wed,Clear/Few clouds,27.060000000000002,31.06,61.0,11.0014,Working Day,Not Holiday
14429,2012-08-29,9,40,308,348,Fall,2012,Aug,Wed,Clear/Few clouds,28.7,32.574999999999996,51.0,12.998000000000001,Working Day,Not Holiday
14430,2012-08-29,10,34,144,178,Fall,2012,Aug,Wed,Clear/Few clouds,29.52,33.335,48.0,11.0014,Working Day,Not Holiday
14431,2012-08-29,11,67,186,253,Fall,2012,Aug,Wed,Clear/Few clouds,29.52,32.574999999999996,45.0,0.0,Working Day,Not Holiday
14432,2012-08-29,12,79,281,360,Fall,2012,Aug,Wed,Clear/Few clouds,31.16,34.089999999999996,40.0,0.0,Working Day,Not Holiday
14433,2012-08-29,13,68,232,300,Fall,2012,Aug,Wed,Clear/Few clouds,30.34,33.335,42.0,0.0,Working Day,Not Holiday
